,PlayerName,M/F,PlayerTeam,PointsTotal,PointsDelta,ServeTotal,ServeError,ServePoints,ReceptionTotal,ReceptionError,AttackTotal,AttackError,AttackBlocked,AttackPoints,BlockPoints
119,Stauß Mia Anna,F,Schwarz-Weiß Erfurt,0.0,-0.06666666666666667,0.3333333333333333,0.03333333333333333,0.0,0.18333333333333332,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0
120,Steger Claudia,F,VfB Suhl LOTTO Thüringen,2.37007874015748,0.8031496062992126,2.8503937007874014,0.2755905511811024,0.1732283464566929,4.244094488188976,0.33858267716535434,5.826771653543307,0.5196850393700787,0.4330708661417323,1.952755905511811,0.2440944881889764
121,Stemmler Lydia,F,Dresdner SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Stigrot Lena,F,Dresdner SC,2.135593220338983,1.1271186440677967,2.1271186440677967,0.2033898305084746,0.15254237288135594,4.0423728813559325,0.17796610169491525,4.330508474576271,0.3474576271186441,0.2796610169491525,1.7966101694915255,0.1864406779661017
123,Stoltenborg Femke,F,SSC Palmberg Schwerin,0.3582089552238806,0.1791044776119403,1.2238805970149254,0.16417910447761194,0.07462686567164178,0.0,0.0,0.26865671641791045,0.014925373134328358,0.0,0.13432835820895522,0.14925373134328357
124,Storck Maja,F,Dresdner SC,4.426229508196721,2.2868852459016393,2.819672131147541,0.6967213114754098,0.21311475409836064,0.0,0.0,9.114754098360656,0.6639344262295082,0.7786885245901639,3.819672131147541,0.39344262295081966
125,Straube Sarah,F,Dresdner SC,0.050359712230215826,-0.02158273381294964,0.43884892086330934,0.06474820143884892,0.014388489208633094,0.0,0.0,0.06474820143884892,0.007194244604316547,0.0,0.014388489208633094,0.02158273381294964
126,Strubbe Monique,F,Dresdner SC,0.5535714285714286,0.2767857142857143,1.0178571428571428,0.16071428571428573,0.16071428571428573,0.03571428571428571,0.0,0.6696428571428571,0.0625,0.05357142857142857,0.29464285714285715,0.09821428571428571
127,Stöckmann Sina,F,Dresdner SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Sunjic Jelena,F,VfB Suhl LOTTO Thüringen,0.9206349206349206,0.4444444444444444,1.0634920634920635,0.06349206349206349,0.06349206349206349,0.0,0.0,2.7142857142857144,0.14285714285714285,0.2698412698412698,0.8095238095238095,0.047619047619047616
129,Szaboova Sandra,F,NawaRo Straubing,0.8518518518518519,0.5555555555555556,0.9629629629629629,0.1111111111111111,0.0,0.14814814814814814,0.0,1.6296296296296295,0.07407407407407407,0.1111111111111111,0.7037037037037037,0.14814814814814814
130,Szakmáry Greta,F,SSC Palmberg Schwerin,3.2781954887218046,1.9473684210526316,3.6842105263157894,0.22556390977443608,0.24060150375939848,5.150375939849624,0.2781954887218045,6.526315789473684,0.48120300751879697,0.3458646616541353,2.6240601503759398,0.41353383458646614
131,Takagui Ana Tiemi,M,SC Potsdam,0.17266187050359713,-0.06474820143884892,0.841726618705036,0.04316546762589928,0.02158273381294964,2.1510791366906474,0.15827338129496402,0.2014388489208633,0.02158273381294964,0.014388489208633094,0.06474820143884892,0.08633093525179857
132,Taylor Nikki Leialoha,F,Rote Raben Vilsbiburg,3.566265060240964,1.5662650602409638,2.433734939759036,0.5421686746987951,0.3493975903614458,0.024096385542168676,0.0,7.63855421686747,0.7951807228915663,0.6626506024096386,2.855421686746988,0.3614457831325301
133,Timmerman Eline,F,Ladies in Black Aachen,2.0,1.4406779661016949,2.694915254237288,0.1694915254237288,0.15254237288135594,0.1864406779661017,0.0,3.288135593220339,0.22033898305084745,0.1694915254237288,1.4067796610169492,0.4406779661016949
134,Todorova Mira,F,Allianz MTV Stuttgart,1.7321428571428572,1.0714285714285714,2.9107142857142856,0.21428571428571427,0.17857142857142858,0.08928571428571429,0.017857142857142856,2.5,0.26785714285714285,0.16071428571428573,1.1607142857142858,0.39285714285714285
135,van Aalen Sarah Emma,F,USC Münster,0.42748091603053434,0.15267175572519084,1.6259541984732824,0.22900763358778625,0.05343511450381679,0.015267175572519083,0.0,0.5419847328244275,0.022900763358778626,0.022900763358778626,0.17557251908396945,0.1984732824427481
136,Vedder Lena,F,VC Wiesbaden,1.5317460317460319,-0.10317460317460317,2.1746031746031744,0.3412698412698413,0.10317460317460317,4.7063492063492065,0.2619047619047619,4.7063492063492065,0.4603174603174603,0.5238095238095238,1.3095238095238095,0.07936507936507936
137,Veltman Kelsey,F,SC Potsdam,2.1587301587301586,0.9682539682539683,2.8412698412698414,0.5396825396825397,0.14285714285714285,0.23809523809523808,0.0,2.8095238095238093,0.3333333333333333,0.31746031746031744,1.0952380952380953,0.9206349206349206
138,Vyklická Klara,F,VC Wiesbaden,1.4285714285714286,0.746031746031746,1.8174603174603174,0.2857142857142857,0.09523809523809523,0.07936507936507936,0.007936507936507936,2.261904761904762,0.23809523809523808,0.15079365079365079,1.0634920634920635,0.2698412698412698
139,Weitzel Camilla,F,Dresdner SC,2.7363636363636363,1.8818181818181818,4.127272727272727,0.4727272727272727,0.2909090909090909,0.14545454545454545,0.00909090909090909,3.4545454545454546,0.18181818181818182,0.19090909090909092,1.7818181818181817,0.6636363636363637
140,Werner Bianka,F,Schwarz-Weiß Erfurt,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Wesser Julia,F,VC Wiesbaden,1.4488188976377954,0.5590551181102362,1.968503937007874,0.11811023622047244,0.11023622047244094,3.748031496062992,0.25196850393700787,3.7716535433070866,0.2755905511811024,0.2440944881889764,1.1811023622047243,0.15748031496062992
142,Wezorke Barbara Roxana,F,USC Münster,1.7938931297709924,1.2290076335877862,2.7938931297709924,0.16793893129770993,0.15267175572519084,0.12213740458015267,0.015267175572519083,2.7022900763358777,0.24427480916030533,0.13740458015267176,1.3206106870229009,0.32061068702290074
143,White Jazmine,F,Rote Raben Vilsbiburg,1.5,1.0555555555555556,1.5555555555555556,0.16666666666666666,0.0,0.0,0.0,2.4444444444444446,0.0,0.2777777777777778,1.2222222222222223,0.2777777777777778
144,Wilczek Natalie,F,SC Potsdam,0.5683060109289617,0.3825136612021858,1.3224043715846994,0.04371584699453552,0.08196721311475409,0.0273224043715847,0.00546448087431694,0.9344262295081968,0.07650273224043716,0.060109289617486336,0.33879781420765026,0.14754098360655737
145,Wong-Orantes Justine,F,VC Wiesbaden,0.008403361344537815,-0.08403361344537816,0.0,0.0,0.0,3.1176470588235294,0.09243697478991597,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0
146,Wruck Anna,F,VC Wiesbaden,1.7580645161290323,1.1451612903225807,2.903225806451613,0.25806451612903225,0.06451612903225806,0.1935483870967742,0.06451612903225806,3.338709677419355,0.1935483870967742,0.0967741935483871,1.2741935483870968,0.41935483870967744
147,Allik Karli,M,Netzhoppers KW-Bestensee,3.0,0.9852941176470589,3.2205882352941178,0.75,0.3235294117647059,5.573529411764706,0.3382352941176471,5.764705882352941,0.4264705882352941,0.5,2.4411764705882355,0.23529411764705882
148,Aloisi Luciano,M,Volleyball Bisons Bühl,0.1774193548387097,0.06451612903225806,1.1290322580645162,0.11290322580645161,0.03225806451612903,0.016129032258064516,0.0,0.0967741935483871,0.0,0.0,0.06451612903225806,0.08064516129032258
149,Amedegnato Djifa Julien,M,VCO Berlin,0.0,-0.16666666666666666,1.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Andrae Björn,M,SWD powervolleys DÜREN,2.1615384615384614,0.7923076923076923,2.2615384615384615,0.4307692307692308,0.13076923076923078,4.053846153846154,0.26153846153846155,3.9461538461538463,0.25384615384615383,0.4230769230769231,1.8692307692307693,0.16153846153846155
151,Andrei Michael,M,SWD powervolleys DÜREN,1.7788461538461537,1.375,2.6153846153846154,0.1346153846153846,0.019230769230769232,0.1346153846153846,0.019230769230769232,2.076923076923077,0.09615384615384616,0.15384615384615385,1.2692307692307692,0.49038461538461536
152,Aylsworth Avery,M,VfB Friedrichshafen,0.0,-0.07142857142857142,0.0,0.0,0.0,2.142857142857143,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
153,Baghdady Robin,M,BERLIN RECYCLING Volleys,0.11764705882352941,-0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.4117647058823529,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705
154,Balean Rares,M,VfB Friedrichshafen,1.8699186991869918,0.6341463414634146,1.6585365853658536,0.5121951219512195,0.14634146341463414,2.772357723577236,0.2845528455284553,2.894308943089431,0.2682926829268293,0.2601626016260163,1.5691056910569106,0.12195121951219512
155,Bann Blair,M,SWD powervolleys DÜREN,0.03125,-0.05,0.25625,0.025,0.01875,1.46875,0.05625,0.00625,0.0,0.0,0.00625,0.00625
156,Batanov Ivan,M,SWD powervolleys DÜREN,0.0380952380952381,-0.19047619047619047,0.02857142857142857,0.009523809523809525,0.009523809523809525,3.2857142857142856,0.21904761904761905,0.047619047619047616,0.0,0.0,0.02857142857142857,0.0
157,Baxpöhler Noah,M,United Volleys Frankfurt,2.0597014925373136,1.462686567164179,3.8059701492537314,0.2835820895522388,0.11940298507462686,0.22388059701492538,0.014925373134328358,2.6865671641791047,0.04477611940298507,0.22388059701492538,1.5970149253731343,0.34328358208955223
158,Bierwisch Ben,M,United Volleys Frankfurt,0.16279069767441862,-0.23255813953488372,0.3488372093023256,0.06976744186046512,0.023255813953488372,0.6744186046511628,0.13953488372093023,0.627906976744186,0.13953488372093023,0.046511627906976744,0.11627906976744186,0.023255813953488372
159,Böhme Marcus,M,VfB Friedrichshafen,1.2142857142857142,0.8571428571428571,1.8214285714285714,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.0,1.5357142857142858,0.10714285714285714,0.07142857142857142,0.8214285714285714,0.35714285714285715
160,Bonin Ben-Simon,M,VfB Friedrichshafen,0.4146341463414634,-0.07317073170731707,0.6829268292682927,0.36585365853658536,0.0,1.5365853658536586,0.0975609756097561,0.8292682926829268,0.024390243902439025,0.0,0.3170731707317073,0.0975609756097561
161,Brand Tobias,M,SWD powervolleys DÜREN,1.5176470588235293,1.1137254901960785,1.9254901960784314,0.15294117647058825,0.043137254901960784,2.1137254901960785,0.13333333333333333,2.364705882352941,0.1411764705882353,0.13333333333333333,1.203921568627451,0.27058823529411763
162,Brandt Niklas,M,TSV Unterhaching,0.4935064935064935,0.0,0.8181818181818182,0.1038961038961039,0.05194805194805195,1.8181818181818181,0.12987012987012986,1.4155844155844155,0.06493506493506493,0.19480519480519481,0.36363636363636365,0.07792207792207792
163,Brandt Severin,M,TSV Unterhaching,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Breburda Jan,M,VCO Berlin,0.49122807017543857,0.2631578947368421,1.631578947368421,0.03508771929824561,0.0,0.08771929824561403,0.03508771929824561,0.9649122807017544,0.07017543859649122,0.08771929824561403,0.2982456140350877,0.19298245614035087
165,Brehme Anton,-,BERLIN RECYCLING Volleys,2.238095238095238,1.1746031746031746,2.6746031746031744,0.7857142857142857,0.21428571428571427,0.15079365079365079,0.03968253968253968,2.4285714285714284,0.1111111111111111,0.12698412698412698,1.4761904761904763,0.5476190476190477
166,Brentel Jannik,M,VCO Berlin,0.6567164179104478,-0.47761194029850745,1.164179104477612,0.4925373134328358,0.029850746268656716,2.388059701492537,0.2835820895522388,1.8656716417910448,0.1791044776119403,0.1791044776119403,0.582089552238806,0.04477611940298507
167,Broshog Tim,M,SWD powervolleys DÜREN,1.746031746031746,1.380952380952381,2.642857142857143,0.18253968253968253,0.10317460317460317,0.1349206349206349,0.0,1.8492063492063493,0.023809523809523808,0.15873015873015872,1.0873015873015872,0.5555555555555556
168,Burggräf Eric,M,SWD powervolleys DÜREN,0.15748031496062992,-0.03937007874015748,1.5984251968503937,0.1889763779527559,0.10236220472440945,0.007874015748031496,0.0,0.06299212598425197,0.0,0.007874015748031496,0.047244094488188976,0.007874015748031496
169,Carbonera Éder,M,BERLIN RECYCLING Volleys,1.523076923076923,0.5384615384615384,3.3384615384615386,0.8461538461538461,0.23076923076923078,0.2153846153846154,0.015384615384615385,1.4461538461538461,0.09230769230769231,0.03076923076923077,0.9692307692307692,0.3230769230769231
170,Carle Timothée,M,BERLIN RECYCLING Volleys,3.4516129032258065,1.6774193548387097,3.0,0.8064516129032258,0.27419354838709675,4.919354838709677,0.25806451612903225,4.854838709677419,0.3709677419354839,0.3387096774193548,2.9193548387096775,0.25806451612903225
171,Chefai Mohamed,M,TSV Unterhaching,0.3870967741935484,-0.0967741935483871,0.5967741935483871,0.14516129032258066,0.03225806451612903,2.0483870967741935,0.11290322580645161,0.8709677419354839,0.08064516129032258,0.14516129032258066,0.25806451612903225,0.0967741935483871
172,Craft William,M,SVG Lüneburg,0.55,0.23333333333333334,0.5666666666666667,0.13333333333333333,0.06666666666666667,1.1666666666666667,0.1,0.85,0.05,0.03333333333333333,0.38333333333333336,0.1
173,Dervisaj Leon,M,SVG Lüneburg,0.42718446601941745,0.1941747572815534,2.2766990291262137,0.16990291262135923,0.06796116504854369,0.04854368932038835,0.0,0.5145631067961165,0.03398058252427184,0.02912621359223301,0.23300970873786409,0.1262135922330097
174,Deshane Jordan,M,SWD powervolleys DÜREN,0.16393442622950818,0.04918032786885246,0.39344262295081966,0.08196721311475409,0.01639344262295082,0.01639344262295082,0.0,0.32786885245901637,0.01639344262295082,0.01639344262295082,0.13114754098360656,0.01639344262295082
175,Droszynsky Kamil,M,Netzhoppers KW-Bestensee,0.9,0.3,3.8,0.5,0.6,0.0,0.0,0.8,0.0,0.1,0.3,0.0
176,Eckardt Moritz,M,VCO Berlin,0.0,-0.21875,0.0,0.0,0.0,5.234375,0.21875,0.0,0.0,0.0,0.0,0.0
177,Engelmann Linus,M,United Volleys Frankfurt,0.29577464788732394,0.1619718309859155,0.6408450704225352,0.07746478873239436,0.014084507042253521,0.035211267605633804,0.007042253521126761,0.3873239436619718,0.035211267605633804,0.014084507042253521,0.2112676056338028,0.07042253521126761
178,Ernastowicz Marcin,M,SWD powervolleys DÜREN,2.3934426229508197,0.8688524590163934,2.7049180327868854,0.6229508196721312,0.22950819672131148,3.737704918032787,0.14754098360655737,3.8852459016393444,0.3442622950819672,0.4098360655737705,1.9508196721311475,0.21311475409836064
179,Eshenko Pearson,M,Helios GRIZZLYS Giesen,1.0615384615384615,0.4307692307692308,1.676923076923077,0.38461538461538464,0.046153846153846156,0.27692307692307694,0.015384615384615385,1.4615384615384615,0.16923076923076924,0.06153846153846154,0.7846153846153846,0.23076923076923078
180,Ewert Jordan,M,SVG Lüneburg,3.966666666666667,2.1666666666666665,3.75,0.36666666666666664,0.21666666666666667,5.716666666666667,0.4666666666666667,6.5,0.38333333333333336,0.5833333333333334,3.4166666666666665,0.3333333333333333
181,Ferch Iven Fietje,M,WWK Volleys Herrsching,0.5409836065573771,0.39344262295081966,0.8852459016393442,0.09836065573770492,0.04918032786885246,0.01639344262295082,0.0,0.5245901639344263,0.01639344262295082,0.03278688524590164,0.3114754098360656,0.18032786885245902
182,Fiel Rodriguez David,M,VfB Friedrichshafen,1.6888888888888889,1.2444444444444445,2.0,0.35555555555555557,0.2222222222222222,0.06666666666666667,0.022222222222222223,1.4666666666666666,0.06666666666666667,0.0,0.9333333333333333,0.5333333333333333
183,Friedrich Roy,M,TSV Unterhaching,0.9821428571428571,0.2857142857142857,1.6964285714285714,0.44642857142857145,0.08928571428571429,0.03571428571428571,0.0,1.5178571428571428,0.16071428571428573,0.08928571428571429,0.75,0.14285714285714285
184,Frohberg Marco,M,VCO Berlin,0.3958333333333333,0.0,0.5416666666666666,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,1.2291666666666667,0.0625,0.16666666666666666,0.3125,0.041666666666666664
185,Gallas Simon,M,Volleyball Bisons Bühl,1.3387096774193548,0.5645161290322581,0.967741935483871,0.1774193548387097,0.016129032258064516,0.08064516129032258,0.0,2.806451612903226,0.3548387096774194,0.24193548387096775,1.1774193548387097,0.14516129032258066
186,Gehringer Paul,M,TSV Unterhaching,0.5806451612903226,0.016129032258064516,1.564516129032258,0.3064516129032258,0.016129032258064516,0.0967741935483871,0.016129032258064516,1.1129032258064515,0.0967741935483871,0.14516129032258066,0.45161290322580644,0.11290322580645161
187,Gerken Hannes,M,SVG Lüneburg,0.23333333333333334,-0.21666666666666667,1.9333333333333333,0.43333333333333335,0.2,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.03333333333333333
188,Gevert Sebastián,M,SWD powervolleys DÜREN,3.8615384615384616,2.076923076923077,3.4615384615384617,0.7230769230769231,0.4461538461538462,0.007692307692307693,0.007692307692307693,6.423076923076923,0.46153846153846156,0.5923076923076923,3.1846153846153844,0.23076923076923078
189,Goralik Yannick,M,Netzhoppers KW-Bestensee,1.0380952380952382,0.7904761904761904,2.238095238095238,0.0761904761904762,0.047619047619047616,0.05714285714285714,0.0,1.4857142857142858,0.05714285714285714,0.11428571428571428,0.7047619047619048,0.2857142857142857
190,Grankin Sergey,M,BERLIN RECYCLING Volleys,0.5545454545454546,-0.10909090909090909,2.5545454545454547,0.5545454545454546,0.19090909090909092,0.06363636363636363,0.01818181818181818,0.4727272727272727,0.06363636363636363,0.02727272727272727,0.2818181818181818,0.08181818181818182
191,Graven Leonard,M,TSV Unterhaching,0.0,-0.288135593220339,0.0,0.0,0.0,4.101694915254237,0.288135593220339,0.0,0.0,0.0,0.0,0.0
192,Grozer Tim,M,United Volleys Frankfurt,3.4296875,1.1328125,3.265625,0.9140625,0.421875,5.3515625,0.296875,6.3046875,0.578125,0.5234375,2.796875,0.21875
193,Günthör Jakob,M,United Volleys Frankfurt,0.7105263157894737,0.41228070175438597,1.3070175438596492,0.16666666666666666,0.07894736842105263,0.07894736842105263,0.008771929824561403,0.9122807017543859,0.06140350877192982,0.06140350877192982,0.41228070175438597,0.21929824561403508
194,Gust Levin,M,Netzhoppers KW-Bestensee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Henning Paul,M,Volleyball Bisons Bühl,1.0076335877862594,0.5038167938931297,2.2290076335877864,0.2595419847328244,0.1297709923664122,0.17557251908396945,0.0,1.4427480916030535,0.16030534351145037,0.08396946564885496,0.7022900763358778,0.17557251908396945
196,Hopt Jannis,M,Helios GRIZZLYS Giesen,0.09219858156028368,-0.02127659574468085,0.40425531914893614,0.09219858156028368,0.0070921985815602835,0.07801418439716312,0.0070921985815602835,0.19858156028368795,0.014184397163120567,0.0,0.03546099290780142,0.04964539007092199
197,Hosch Tobias,M,VCO Berlin,0.2537313432835821,-0.014925373134328358,2.298507462686567,0.22388059701492538,0.1044776119402985,0.1044776119402985,0.04477611940298507,0.1044776119402985,0.0,0.0,0.04477611940298507,0.1044776119402985
198,Hoyer Julian,M,VCO Berlin,1.1538461538461537,-0.12307692307692308,1.3692307692307693,0.2923076923076923,0.06153846153846154,3.1384615384615384,0.16923076923076924,3.0615384615384613,0.38461538461538464,0.4307692307692308,1.0,0.09230769230769231
199,Hüger Linus,M,United Volleys Frankfurt,0.43548387096774194,0.0,1.0806451612903225,0.11290322580645161,0.06451612903225806,1.6774193548387097,0.14516129032258066,0.9193548387096774,0.06451612903225806,0.11290322580645161,0.3225806451612903,0.04838709677419355
200,Hüther Franz,M,VCO Berlin,1.0149253731343284,0.7164179104477612,1.6567164179104477,0.16417910447761194,0.04477611940298507,0.08955223880597014,0.014925373134328358,1.328358208955224,0.1044776119402985,0.014925373134328358,0.7014925373134329,0.26865671641791045
201,Ilic Dorde,M,WWK Volleys Herrsching,2.0275229357798166,1.4495412844036697,3.3944954128440368,0.30275229357798167,0.09174311926605505,0.08256880733944955,0.01834862385321101,2.697247706422018,0.11009174311926606,0.14678899082568808,1.4128440366972477,0.5229357798165137
202,Imhoff Facundo,M,United Volleys Frankfurt,2.619047619047619,2.0476190476190474,3.380952380952381,0.16666666666666666,0.047619047619047616,0.2619047619047619,0.11904761904761904,2.880952380952381,0.16666666666666666,0.11904761904761904,1.880952380952381,0.6904761904761905
203,Ireland Craig,M,SWD powervolleys DÜREN,0.44642857142857145,0.017857142857142856,0.7678571428571429,0.17857142857142858,0.05357142857142857,1.6607142857142858,0.16071428571428573,0.6785714285714286,0.05357142857142857,0.03571428571428571,0.30357142857142855,0.08928571428571429
204,Jackson James,M,Netzhoppers KW-Bestensee,0.6029411764705882,0.14705882352941177,0.6764705882352942,0.19117647058823528,0.014705882352941176,0.0,0.0,1.6176470588235294,0.08823529411764706,0.17647058823529413,0.5735294117647058,0.014705882352941176
205,Jalowietzki Jan,M,Netzhoppers KW-Bestensee,0.23076923076923078,-0.027972027972027972,0.34965034965034963,0.08391608391608392,0.03496503496503497,0.993006993006993,0.06993006993006994,0.5454545454545454,0.04895104895104895,0.055944055944055944,0.16783216783216784,0.027972027972027972
206,John Filip,M,VCO Berlin,3.9482758620689653,2.2241379310344827,2.103448275862069,0.3103448275862069,0.05172413793103448,0.13793103448275862,0.034482758620689655,8.0,0.6551724137931034,0.6379310344827587,3.7586206896551726,0.13793103448275862
207,Juhkami Martti,M,VfB Friedrichshafen,2.1315789473684212,1.043859649122807,2.3947368421052633,0.43859649122807015,0.09649122807017543,3.7280701754385963,0.2719298245614035,3.526315789473684,0.18421052631578946,0.2631578947368421,1.7719298245614035,0.2631578947368421
208,Jurkovics Mathäus,M,Volleyball Bisons Bühl,1.2803030303030303,0.6363636363636364,2.0454545454545454,0.4015151515151515,0.08333333333333333,0.17424242424242425,0.03787878787878788,1.7651515151515151,0.09090909090909091,0.11363636363636363,0.8560606060606061,0.3409090909090909
209,Just Maximilian,M,VCO Berlin,0.4666666666666667,0.03333333333333333,0.625,0.15,0.03333333333333333,0.8416666666666667,0.06666666666666667,1.1166666666666667,0.09166666666666666,0.125,0.38333333333333336,0.05
210,Kaliberda Denys,M,BERLIN RECYCLING Volleys,0.9354838709677419,0.25806451612903225,1.5483870967741935,0.3870967741935484,0.0,1.967741935483871,0.06451612903225806,1.8064516129032258,0.12903225806451613,0.0967741935483871,0.9032258064516129,0.03225806451612903
211,Kaminski Jonas,M,WWK Volleys Herrsching,0.8792270531400966,0.3526570048309179,2.256038647342995,0.3140096618357488,0.1111111111111111,0.3188405797101449,0.03864734299516908,1.2946859903381642,0.0966183574879227,0.07729468599033816,0.5893719806763285,0.178743961352657
212,Kapur Milorad,F,Helios GRIZZLYS Giesen,1.4345238095238095,0.6071428571428571,1.1071428571428572,0.17857142857142858,0.06547619047619048,3.4226190476190474,0.19047619047619047,3.1666666666666665,0.25,0.20833333333333334,1.2797619047619047,0.08928571428571429
213,Kern Jacob,M,Helios GRIZZLYS Giesen,0.8387096774193549,0.0967741935483871,1.3548387096774193,0.4032258064516129,0.08064516129032258,0.08064516129032258,0.016129032258064516,1.5,0.14516129032258066,0.1774193548387097,0.6129032258064516,0.14516129032258066
214,Kersting Maximilian,M,VCO Berlin,0.8888888888888888,0.2222222222222222,1.9333333333333333,0.4222222222222222,0.0,0.1111111111111111,0.0,1.2444444444444445,0.13333333333333333,0.1111111111111111,0.6,0.28888888888888886
215,Kessel Cody,M,BERLIN RECYCLING Volleys,2.2421875,1.359375,2.265625,0.28125,0.0546875,3.7734375,0.2578125,3.65625,0.125,0.21875,1.984375,0.203125
216,Keturakis Byron,M,Netzhoppers KW-Bestensee,1.396551724137931,0.6896551724137931,3.4827586206896552,0.5,0.29310344827586204,0.06896551724137931,0.0,1.2586206896551724,0.15517241379310345,0.05172413793103448,0.6206896551724138,0.4827586206896552
217,Klooss Adrian Lennart,M,Netzhoppers KW-Bestensee,0.006993006993006993,-0.03496503496503497,0.2937062937062937,0.03496503496503497,0.006993006993006993,0.0,0.0,0.006993006993006993,0.0,0.006993006993006993,0.0,0.0
218,Kocian Tomas,M,SWD powervolleys DÜREN,0.8706467661691543,0.15422885572139303,2.3134328358208953,0.48258706467661694,0.11442786069651742,1.1144278606965174,0.05472636815920398,1.2189054726368158,0.07960199004975124,0.09950248756218906,0.582089552238806,0.17412935323383086
219,Koslowsky Tyler,M,SVG Lüneburg,0.0,-0.3828125,0.0,0.0,0.0,4.921875,0.3828125,0.0078125,0.0,0.0,0.0,0.0
220,Kovác Jakub,M,Netzhoppers KW-Bestensee,0.5441176470588235,0.16176470588235295,1.161764705882353,0.27941176470588236,0.014705882352941176,0.014705882352941176,0.0,0.6764705882352942,0.058823529411764705,0.04411764705882353,0.38235294117647056,0.14705882352941177
221,Kowalski Adam,M,BERLIN RECYCLING Volleys,0.007633587786259542,-0.007633587786259542,0.0,0.0,0.0,0.5648854961832062,0.015267175572519083,0.015267175572519083,0.0,0.0,0.007633587786259542,0.0
222,Krage Florian,M,SVG Lüneburg,1.4375,0.796875,2.2890625,0.3515625,0.0859375,0.125,0.0234375,1.6484375,0.15625,0.109375,0.890625,0.4609375
223,Kronthaler Niklas,M,Volleyball Bisons Bühl,2.63768115942029,0.7898550724637681,3.3333333333333335,0.5144927536231884,0.11594202898550725,6.108695652173913,0.2318840579710145,4.942028985507246,0.644927536231884,0.45652173913043476,2.152173913043478,0.3695652173913043
224,Krüger Merten,M,WWK Volleys Herrsching,0.2283464566929134,0.14960629921259844,1.5905511811023623,0.05511811023622047,0.03937007874015748,0.023622047244094488,0.007874015748031496,0.13385826771653545,0.007874015748031496,0.007874015748031496,0.07086614173228346,0.11811023622047244
225,Kühner Sebastian,M,BERLIN RECYCLING Volleys,0.08333333333333333,0.08333333333333333,0.125,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0
226,Kvrzic Milan,M,VCO Berlin,0.15555555555555556,-0.08888888888888889,0.4666666666666667,0.1111111111111111,0.0,0.5777777777777777,0.08888888888888889,0.3333333333333333,0.022222222222222223,0.022222222222222223,0.1111111111111111,0.044444444444444446
227,Lauter Philipp,M,United Volleys Frankfurt,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
228,Lembach Justus,M,WWK Volleys Herrsching,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.01639344262295082
229,Le Roux Kevin,M,BERLIN RECYCLING Volleys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Lind Jonas,M,Volleyball Bisons Bühl,0.09090909090909091,0.0,1.2077922077922079,0.24675324675324675,0.03896103896103896,0.16883116883116883,0.025974025974025976,0.22077922077922077,0.0,0.0,0.03896103896103896,0.025974025974025976
231,Lindberg Viktor,M,SVG Lüneburg,2.734375,1.046875,3.3515625,0.765625,0.46875,5.5234375,0.4140625,5.0859375,0.265625,0.2421875,2.09375,0.171875
232,Lopez Tomas,M,Volleyball Bisons Bühl,2.9322033898305087,1.6440677966101696,2.3728813559322033,0.4915254237288136,0.1864406779661017,2.8813559322033897,0.1016949152542373,4.796610169491525,0.3898305084745763,0.3050847457627119,2.4237288135593222,0.3220338983050847
233,Maase Lukas,M,VfB Friedrichshafen,1.7218045112781954,0.9022556390977443,1.5112781954887218,0.3157894736842105,0.07518796992481203,1.0902255639097744,0.06766917293233082,3.030075187969925,0.2857142857142857,0.15037593984962405,1.518796992481203,0.12781954887218044
234,Malescha Daniel,M,United Volleys Frankfurt,1.6445497630331753,0.8056872037914692,1.6113744075829384,0.2985781990521327,0.10900473933649289,0.5639810426540285,0.052132701421800945,3.109004739336493,0.22748815165876776,0.26066350710900477,1.3933649289099526,0.14218009478672985
